Code_Run_Date,Bioreactor,Day,Date,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,PCO2_AT_TEMP--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_SETPOINT--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,PCO2_AT_TEMP--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,PCO2_AT_TEMP--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD,PCO2_AT_TEMP--STATE_MOD
2024-02-23,13,2,,997.91,0.008,,,,,,,0.0100032422815105,34,7.2,0.5,1293.7037637515054,20.981939259866973,97.83012978898954,3.028206740993953,304.1108702574155,29.351399750546868,1304.5559662494531,19.56986569740046,99.29101687470008,2.877613206514928,301.71627783836743,34.63940774266609,,,,,,
2024-02-23,13,3,,1505.08,0.0104999999999999,,,,,,,0.0102380519654578,34,7.2,0.5,1873.253632919835,23.823718471146577,96.75012382142856,3.2063631815428435,304.7037378455173,27.491849160605152,,,,,,,,,,,,
2024-02-23,13,4,,2119.61,0.008,,,,,,,0.010510183143226,34,7.2,0.5,2409.434198238469,25.09109874893788,95.2478802762399,3.036567512082586,308.5820228934979,27.623488225237303,,,,,,,,,,,,
2024-02-23,13,5,,2716.05,0.0134999999999999,,,,,,,0.0134999999999999,34,7.2,0.5,2914.685795706432,25.135247224992373,93.4968744659036,2.6907705099429835,314.0445440472642,28.36173650318664,,,,,,,,,,,,
2024-02-23,13,6,,3307.9,0.01,,,,,,,0.01,34,7.2,0.5,3402.716775416888,24.387469012102308,91.64344016768916,2.2765644028769,319.8231775346021,29.22708857865883,,,,,,,,,,,,
2024-02-23,13,7,,3888.32,0.0094999999999999,,,,,,,0.0095,34,7.2,0.5,3875.9718620634976,23.136461279218384,89.780121076237,1.8564808557568475,325.2596844798147,30.196682834609216,,,,,,,,,,,,
2024-02-23,13,8,,4309.7,0.009,,,,,,,0.0089999999999999,34,7.2,0.5,4339.159829477114,21.59058905872766,87.94115124112714,1.4824367977005983,330.16212794785184,31.22759065438593,,,,,,,,,,,,
2024-02-23,13,9,,4805.73,0.0089999999999999,,,,,,,0.009,34,7.2,0.5,4794.412847994002,19.88074165952204,86.12812545010648,1.186213518234594,334.5523145134793,32.29965994140059,,,,,,,,,,,,
2024-02-23,13,10,,5302.42,0.0085,,,,,,,0.0084999999999999,34,7.2,0.5,5241.3800068431065,18.083604718215643,84.32602009272617,0.9823041698667496,338.5268406653841,33.401288489439295,,,,,,,,,,,,
2024-02-23,13,11,,5791.69,0.0074999999999999,,,,,,,0.0075,34,7.2,0.5,5675.889845747426,16.231505170039377,82.51620637003067,0.8702538764158545,342.17632412714806,34.54691396676952,,,,,,,,,,,,
2024-02-23,13,12,,6118.18,0.0,,,,,,,0.0,34,7.2,0.5,6076.883311905134,14.267268959853205,80.70211032649145,0.8154846359951484,345.4549828374198,36.008688523499906,,,,,,,,,,,,
2024-02-23,14,0,,146.51,0.0045,158.35,12.55,98.6,1.0,315.0,38.3,0.0037,34,7.2,0.5,158.35,12.55,98.6,1.0,315.0,38.3,158.3010264210283,11.64958989205015,99.59290342175971,1.0264712815658237,314.14817520406336,53.66451609744664,1.0,1.0,1.0,1.0,1.0,1.0
2024-02-23,14,1,,509.83,0.0065,529.2719,16.91,98.35,2.33,310.0,37.0,0.004598064,34,7.2,0.5,882.8049288,18.51782911,99.16083011,1.864814147,302.5093394,30.05928751,732.6403848627574,15.95724615637425,99.59356419650608,2.2404915727409453,305.08884247087445,39.61505374277464,0.9910079996197808,1.058349273945033,0.9888469371303976,1.028174575605989,1.0091813445773197,0.8901736621482615
2024-02-23,14,2,,997.91,0.008,,,,,,,0.0098719387327342,34,7.2,0.5,1331.519624118787,21.09331234738762,97.97427432840482,2.916693324970179,303.80549681835566,29.957987442450843,1343.6012874060048,19.93038864075711,99.07931212561878,2.836768574296956,301.04153079206986,33.654093258783966,,,,,,
2024-02-23,14,3,,1505.08,0.0104999999999999,,,,,,,0.0101247405697137,34,7.2,0.5,1907.0369141272945,23.761525317403848,96.88157845511849,3.0440464369026765,304.7933510080632,28.615377059172022,,,,,,,,,,,,
2024-02-23,14,4,,2119.61,0.008,,,,,,,0.0104215849624854,34,7.2,0.5,2434.671706732662,24.83265911324565,95.36945836185572,2.852959034459822,308.98470329932,29.089329895185845,,,,,,,,,,,,
2024-02-23,14,5,,2716.05,0.0134999999999999,,,,,,,0.0134999999999999,34,7.2,0.5,2931.3205341182897,24.72978004403352,93.62182759465446,2.5105008143294194,314.59724914459605,30.007848581587982,,,,,,,,,,,,
2024-02-23,14,6,,3307.9,0.01,,,,,,,0.01,34,7.2,0.5,3412.4888316612087,23.901041774881843,91.78311934039765,2.116426531687568,320.3940265492674,30.950787987594687,,,,,,,,,,,,
2024-02-23,14,7,,3888.32,0.0094999999999999,,,,,,,0.0094999999999999,34,7.2,0.5,3880.717428450273,22.625179326687213,89.93995786211437,1.7254165496750753,325.7769091500458,31.955065348124645,,,,,,,,,,,,
2024-02-23,14,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4340.205594196828,21.09249846680849,88.12090775706466,1.3829484503165637,330.6044474123374,33.00836320639362,,,,,,,,,,,,
2024-02-23,14,9,,4805.73,0.0089999999999999,,,,,,,0.0089999999999999,34,7.2,0.5,4792.509269652995,19.41759069311108,86.32390666734676,1.116446793850267,334.92776095893413,34.1029771788242,,,,,,,,,,,,
2024-02-23,14,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5236.856035438437,17.665750171759292,84.53236057340067,0.9378989762652672,338.8545097500662,35.23005507192094,,,,,,,,,,,,
2024-02-23,14,11,,5791.69,0.0074999999999999,,,,,,,0.0074999999999999,34,7.2,0.5,5668.844759737054,15.86273077217128,82.72757790733365,0.8457667781177983,342.4752518098575,36.40432409268311,,,,,,,,,,,,
2024-02-23,14,12,,6118.18,0.0,,,,,,,0.0,34,7.2,0.5,6067.34380465547,13.948983574506803,80.91383063573211,0.8058842959686231,345.7392391195698,37.910782829769374,,,,,,,,,,,,
2024-02-23,15,0,,146.51,0.0045,158.35,16.67,98.77,1.13,314.0,39.1,0.0051,34,7.2,0.5,158.35,16.67,98.77,1.13,314.0,39.1,158.20640294664946,14.629453390773346,100.83745921838712,1.1787487279945867,308.84802665302067,55.716991632841264,1.0,1.0,1.0,1.0,1.0,1.0
