Sample_Name,Experiment,Batch,Sample_Time,Day,TCC,VCC,Viability,Diameter,Osmolality,Ammonium,Calcium,Glucose,Glutamine,Glutamate,Lactate,Potassium,Sodium,Bicarbonate,pCO2 at Temp,pO2 at Temp,pH at Temp,Titer,DO,pH_setpoint,pH_setpoint_low,pH_setpoint_high,Temperature_setpoint,Bolus_Feed,Normalized_Bolus_Feed,Volume
TSLP-AR25-064-020-12,AR25-064,AR25-064-021,7/14/2025 9:25,12,13.51,11.68,86.4,18.32,423,10.75,0.43,8.72,3.87,7.31,0.1,2.94,131.3,16,56.2,41.9,7.06,5309.88,40,6.9,6.75,7.05,35,7.8,0.038652131,201.8
TSLP-AR25-064-020-13,AR25-064,AR25-064-021,7/15/2025 10:05,13,13.93,11.74,84.3,18.19,473,11.68,0.42,10.99,4.84,7.8,0.17,3.3,133.4,13.2,48.2,41,7.04,5642.745,40,6.9,6.75,7.05,35,0,0,204.93
TSLP-AR25-064-020-14,AR25-064,AR25-064-021,7/16/2025 7:18,14,13.6523,11.0454,80.9,18.27,448,12.82,0.45,8.04,10.17,4.88,0.16,2.98,135.5,13,49.9,41,7.02,6153.75,40,6.9,6.75,7.05,35,0,0,201.05
TSLP-AR25-064-021-00,AR25-064,AR25-064-021,7/2/2025 15:13,0,1.1728,1.1592,98.8,15.57,329,0.75,0.7,7.82,0.91,2.84,0.24,6.74,103.2,20.9,49.2,99.3,7.23,74.29995,40,7.1,6.95,7.25,36.5,0,0,199.98
TSLP-AR25-064-021-01,AR25-064,AR25-064-021,7/3/2025 9:59,1,1.9136,1.882,98.3,15.87,323,0.9,0.7,7.48,1.18,3.05,0.46,6.58,101.9,18.9,47.2,99.4,7.21,77.9637,40,7.1,6.95,7.25,36.5,0,0,195.35
TSLP-AR25-064-021-02,AR25-064,AR25-064-021,7/4/2025 9:43,2,3.4352,3.3936,98.8,15.72,313,1.24,0.72,6.64,0.98,3.41,0.78,6.42,103,13.8,34.3,83.1,7.21,100.9053,40,7.1,6.95,7.25,36.5,0,0,192.57
TSLP-AR25-064-021-03,AR25-064,AR25-064-021,7/5/2025 9:35,3,6.5783,6.5238,99.2,15.92,300,1.82,0.7,4.98,0.76,3.66,1.01,5.72,102,9.8,37.3,74.1,7.02,231.218,40,7.1,6.95,7.25,36.5,7.8,0.040722564,191.54
TSLP-AR25-064-021-04,AR25-064,AR25-064-021,7/6/2025 9:34,4,11.0364,10.9151,98.9,15.7,357,3.53,0.65,9.47,1.21,5.01,1.04,4.79,108.7,9.3,44.1,63.7,6.93,512.6729,40,7.1,6.95,7.25,36.5,0,0,196.63
TSLP-AR25-064-021-05,AR25-064,AR25-064-021,7/7/2025 10:46,5,14.16,14.02,99.1,16.2,329,3.86,0.62,6.8,1.13,5.73,0.45,3.89,109,15.1,50.1,47.1,7.08,909.5172,40,7.1,6.95,7.25,35,0,0,192.02
TSLP-AR25-064-021-06,AR25-064,AR25-064-021,7/8/2025 9:44,6,17.83,17.56,98.5,15.36,301,3.78,0.58,4.44,0.56,4.94,0.04,3.46,109,19.5,47.1,46.9,7.22,,40,7.1,6.95,7.25,35,9.8,0.051311587,190.99
TSLP-AR25-064-021-07,AR25-064,AR25-064-021,7/9/2025 10:01,7,18,17.45,96.9,16.32,368,5.27,0.52,9.21,1.25,6.17,0.06,2.6,116.9,14.1,40.5,35.7,7.15,,40,7.1,6.95,7.25,35,0,0,196.11
TSLP-AR25-064-021-08,AR25-064,AR25-064-021,7/10/2025 9:45,8,17.56,16.84,95.9,16.95,331,5.21,0.5,5.24,0.78,5.44,0.06,2.1,116.3,16.1,41.5,27.3,7.19,2926.14,40,7.1,6.95,7.25,35,9.8,0.050264143,194.97
TSLP-AR25-064-021-09,AR25-064,AR25-064-021,7/11/2025 9:55,9,17.79,16.91,95.1,17.48,390,5.99,0.46,9.11,6.37,1.59,0.08,1.85,123.5,11.8,33.1,20.8,7.16,3396.465,40,7.1,6.95,7.25,35,0,0,199.96
TSLP-AR25-064-021-10,AR25-064,AR25-064-021,7/12/2025 9:59,10,18.18,17.08,93.9,17.78,347,6.89,0.46,4.96,1.13,6.08,0.06,1.84,124.8,12.3,30.5,26.8,7.21,4558.605,40,7.1,6.95,7.25,35,8.8,0.044699548,196.87
TSLP-AR25-064-021-11,AR25-064,AR25-064-021,7/13/2025 9:34,11,15.99,14.65,91.6,18.51,405,7.52,0.42,7.6,2.21,6.73,0.1,1.79,128.1,9.5,27.9,21.3,7.13,5273.205,40,7.1,6.95,7.25,35,0,0,204.31
TSLP-AR25-064-021-12,AR25-064,AR25-064-022,7/14/2025 9:35,12,17.34,15.12,87.2,18.43,373,8.54,0.43,3.75,1.89,6.72,0.09,2,130.9,10.7,28.1,29.8,7.18,5854.695,40,7.1,6.95,7.25,35,7.8,0.038775104,201.16
TSLP-AR25-064-021-13,AR25-064,AR25-064-022,7/15/2025 10:15,13,17.3,15.15,87.6,18.51,417,9.21,0.42,5.81,3.02,7.17,0.14,2.14,134.8,8.6,27.6,24.6,7.1,6641.07,40,7.1,6.95,7.25,35,0,0,204.05
TSLP-AR25-064-021-14,AR25-064,AR25-064-022,7/16/2025 7:19,14,16.708,14.4855,86.7,18.44,392,11.15,0.45,2.41,8.64,2.32,0.07,2,136.9,11.9,37.8,32.1,7.1,7254.135,40,7.1,6.95,7.25,35,0,0,200.01
TSLP-AR25-064-022-00,AR25-064,AR25-064-022,7/2/2025 15:23,0,1.1786,1.1635,98.7,15.46,328,0.75,0.7,7.83,1.08,2.8,0.23,6.71,102.1,22.1,52.5,99.9,7.23,73.2393,40,7.1,6.95,7.25,36.5,0,0,199.98
TSLP-AR25-064-022-01,AR25-064,AR25-064-022,7/3/2025 10:11,1,1.7715,1.7521,98.9,15.97,323,0.9,0.71,7.52,1.15,3.06,0.46,6.63,102.2,18.7,41.4,96.2,7.26,74.41035,40,7.1,6.95,7.25,36.5,0,0,195.35
TSLP-AR25-064-022-02,AR25-064,AR25-064-022,7/4/2025 9:53,2,3.5221,3.474,98.6,15.71,312,1.23,0.71,6.55,0.96,3.34,0.77,6.33,101.6,14.2,35.2,79.2,7.21,97.203,40,7.1,6.95,7.25,36.5,0,0,192.57
TSLP-AR25-064-022-03,AR25-064,AR25-064-022,7/5/2025 9:45,3,6.4255,6.358,98.9,15.88,305,1.82,0.7,5,0.77,3.65,1,5.73,101.4,9.8,36.4,68.4,7.03,225.7507,40,7.1,6.95,7.25,36.5,7.8,0.040724691,191.53
TSLP-AR25-064-022-04,AR25-064,AR25-064-022,7/6/2025 9:45,4,11.1161,10.9976,98.9,15.74,360,3.58,0.66,9.62,1.25,5.05,1.01,4.88,109.8,9.1,43.4,62.1,6.92,507.8564,40,7.1,6.95,7.25,36.5,0,0,196.59
TSLP-AR25-064-022-05,AR25-064,AR25-064-022,7/7/2025 10:56,5,13.44,13.3,99,16.16,330,3.87,0.62,6.82,1.12,5.67,0.47,3.91,108,14.1,45.6,48.3,7.1,899.4147,40,7.1,6.95,7.25,35,0,0,191.97
TSLP-AR25-064-022-06,AR25-064,AR25-064-022,7/8/2025 9:54,6,17.23,16.89,98,15.36,304,3.69,0.58,4.49,0.57,4.91,0.04,3.49,108.7,19.1,46.4,45.1,7.22,,40,7.1,6.95,7.25,35,9.8,0.051325024,190.94
TSLP-AR25-064-022-07,AR25-064,AR25-064-022,7/9/2025 10:13,7,17.53,16.99,96.9,16.23,366,5.27,0.52,9.3,1.3,6.18,0.07,2.62,117.1,13.5,38.1,31.7,7.15,,40,7.1,6.95,7.25,35,0,0,196.05
TSLP-AR25-064-022-08,AR25-064,AR25-064-022,7/10/2025 9:55,8,17.51,16.87,96.3,17.1,331,5.13,0.51,5.31,0.83,5.51,0.07,2.13,116.6,14.9,37.5,24.3,7.2,2794.26,40,7.1,6.95,7.25,35,9.8,0.050292518,194.86
TSLP-AR25-064-022-09,AR25-064,AR25-064-022,7/11/2025 10:05,9,17.15,16.37,95.4,17.65,389,5.95,0.46,9.08,6.43,1.59,0.09,1.83,122.6,11.2,30.7,23.8,7.17,3379.725,40,7.1,6.95,7.25,35,0,0,199.78
TSLP-AR25-064-022-10,AR25-064,AR25-064-022,7/12/2025 6:02,10,17.18,16.07,93.5,17.84,363,6.91,0.47,5.8,1.19,6.58,0.06,1.83,124.7,11.8,29.6,18.6,7.21,4476.675,40,7.1,6.95,7.25,35,8.8,0.044343663,198.45
TSLP-AR25-064-022-11,AR25-064,AR25-064-022,7/13/2025 10:14,11,16.38,14.67,89.6,18.57,399,7.77,0.43,7.83,2.34,7.07,0.09,1.85,130.1,9,26,22.5,7.15,5194.785,40,7.1,6.95,7.25,35,0,0,202.15
TSLP-AR25-064-022-12,AR25-064,AR25-064-023,7/14/2025 10:15,12,16.78,14.84,88.4,18.38,373,8.44,0.43,3.84,1.88,6.88,0.07,2,129.3,10.5,27.3,24.7,7.19,6148.065,40,7.1,6.95,7.25,35,7.8,0.039213715,198.91
TSLP-AR25-064-022-13,AR25-064,AR25-064-023,7/15/2025 10:27,13,17,14.94,87.9,18.49,416,9.18,0.42,6,3.04,7.1,0.13,2.12,133.9,8.4,26.2,23.1,7.11,6641.85,40,7.1,6.95,7.25,35,0,0,203.54
TSLP-AR25-064-022-14,AR25-064,AR25-064-023,7/16/2025 7:20,14,16.5445,14.0724,85.1,18.43,400,10.98,0.45,2.66,8.78,2.41,0.08,2.01,136.2,11,33.5,29.5,7.1,7048.98,40,7.1,6.95,7.25,35,0,0,199.47
TSLP-AR25-064-023-00,AR25-064,AR25-064-023,7/2/2025 15:33,0,1.1247,1.1118,98.9,15.68,329,0.74,0.7,7.92,1.14,2.81,0.23,6.74,102.8,22,51.9,95.5,7.23,74.33415,40,7.1,6.95,7.25,36.5,0,0,199.98
TSLP-AR25-064-023-01,AR25-064,AR25-064-023,7/3/2025 10:21,1,1.7549,1.7205,98,15.87,321,0.9,0.71,7.55,1.13,3.04,0.46,6.64,102.3,17.6,43.5,92.9,7.21,73.0209,40,7.1,6.95,7.25,36.5,0,0,195.35
TSLP-AR25-064-023-02,AR25-064,AR25-064-023,7/4/2025 10:03,2,3.4273,3.3642,98.2,15.82,316,1.21,0.7,6.59,0.96,3.34,0.77,6.33,101.1,14.5,36.3,82.8,7.21,96.939,40,7.1,6.95,7.25,36.5,0,0,192.57
TSLP-AR25-064-023-03,AR25-064,AR25-064-023,7/5/2025 9:55,3,6.1757,6.0939,98.7,15.85,304,1.81,0.7,5.11,0.8,3.61,1.03,5.79,101.3,9.8,36.2,72.4,7.04,216.3159,40,7.1,6.95,7.25,36.5,7.8,0.040722564,191.54
TSLP-AR25-064-023-04,AR25-064,AR25-064-023,7/6/2025 9:55,4,10.3983,10.2483,98.6,15.73,366,3.46,0.64,9.69,1.24,4.96,1.01,4.89,107.9,8.9,43.5,65,6.92,459.8094,40,7.1,6.95,7.25,36.5,0,0,196.6
TSLP-AR25-064-023-05,AR25-064,AR25-064-023,7/7/2025 11:14,5,13.27,13.1,98.7,15.99,334,4.02,0.61,7.21,1.01,5.29,0.56,4.07,108.9,14.1,49.2,48.6,7.06,833.4477,40,7.1,6.95,7.25,35,0,0,192.01
TSLP-AR25-064-023-06,AR25-064,AR25-064-023,7/8/2025 10:04,6,17.32,16.96,97.9,15.53,311,3.68,0.59,4.97,0.67,5,0.05,3.58,111,19.9,50.2,46.9,7.2,,40,7.1,6.95,7.25,35,9.8,0.051311587,190.99
TSLP-AR25-064-023-07,AR25-064,AR25-064-023,7/9/2025 10:23,7,15.53,14.9,96,16.32,372,5.35,0.52,9.9,1.36,6.2,0.07,2.73,117.2,14.7,43.3,34.3,7.14,,40,7.1,6.95,7.25,35,0,0,196.13
TSLP-AR25-064-023-08,AR25-064,AR25-064-023,7/10/2025 10:09,8,16.91,16.09,95.2,17.13,334,5.45,0.51,5.99,0.9,5.57,0.07,2.19,116.6,16.7,41.9,26.9,7.2,2761.77,40,7.1,6.95,7.25,35,9.8,0.050251256,195.02
TSLP-AR25-064-023-09,AR25-064,AR25-064-023,7/11/2025 10:17,9,16.67,15.86,95.2,17.82,392,6.18,0.46,9.82,6.45,1.77,0.09,1.94,124.3,12.5,34,26.3,7.17,3430.23,40,7.1,6.95,7.25,35,0,0,200.04
TSLP-AR25-064-023-10,AR25-064,AR25-064-023,7/12/2025 10:12,10,16.6,15.5,93.3,17.99,357,6.92,0.45,5.68,1.29,6.15,0.07,1.83,123.5,13,31.5,21.5,7.22,4458.105,40,7.1,6.95,7.25,35,8.8,0.044681391,196.95
TSLP-AR25-064-023-11,AR25-064,AR25-064-023,7/13/2025 10:26,11,17.23,15.76,91.5,18.6,386,7.73,0.44,6.63,1.93,6.78,0.07,1.87,129.5,10.9,27.7,22.7,7.2,5191.875,40,7.1,6.95,7.25,35,0,0,202.6
TSLP-AR25-064-023-12,AR25-064,AR25-064-024,7/14/2025 10:27,12,16.25,14.57,89.7,18.49,359,8.14,0.44,2.79,1.29,6.38,0.07,1.95,128.8,13.7,33.8,27.6,7.21,6155.745,40,7.1,6.95,7.25,35,7.8,0.039091866,199.53
TSLP-AR25-064-023-13,AR25-064,AR25-064-024,7/15/2025 10:37,13,16.41,14.33,87.3,18.39,342,9.09,0.45,0.17,0.93,5.68,0.07,2.34,130.3,18.5,48.2,48.5,7.19,6810.135,40,7.1,6.95,7.25,35,0,0,197.22
TSLP-AR25-064-023-14,AR25-064,AR25-064-024,7/16/2025 7:22,14,16.2118,14.3148,88.3,18.56,345,8.44,0.46,2.69,5.51,0.99,0.05,1.64,128.9,17.5,44.8,37.5,7.2,7054.755,40,7.1,6.95,7.25,35,0,0,196.16
TSLP-AR25-064-024-00,AR25-064,AR25-064-024,7/2/2025 15:43,0,1.1563,1.1448,99,15.63,324,0.75,0.7,7.86,1.19,2.82,0.24,6.75,102.7,22,50.2,104.8,7.25,74.12251,40,7.1,6.95,7.25,36.5,0,0,198.18
TSLP-AR25-064-024-01,AR25-064,AR25-064-024,7/3/2025 10:31,1,1.8468,1.8145,98.3,15.79,328,0.89,0.7,7.45,1.09,3.03,0.47,6.59,102,20.2,49.1,91.1,7.22,77.51745,40,7.1,6.95,7.25,36.5,0,0,195.35
TSLP-AR25-064-024-02,AR25-064,AR25-064-024,7/4/2025 10:14,2,3.4517,3.4029,98.6,15.68,316,1.23,0.71,6.58,0.97,3.33,0.78,6.36,101.7,14.9,39.7,85.4,7.18,94.2471,40,7.1,6.95,7.25,36.5,0,0,192.57
TSLP-AR25-064-024-03,AR25-064,AR25-064-024,7/5/2025 10:05,3,6.3257,6.2597,99,15.93,301,1.8,0.7,4.99,0.77,3.6,1.04,5.7,100.5,9.7,36,71.6,7.03,220.8936,40,7.1,6.95,7.25,36.5,7.8,0.040724691,191.53
TSLP-AR25-064-024-04,AR25-064,AR25-064-024,7/6/2025 10:05,4,10.5591,10.432,98.8,15.78,360,3.51,0.65,9.55,1.26,5.01,1.03,4.86,109.4,9.5,43.6,61.8,6.94,468.7311,40,7.1,6.95,7.25,36.5,0,0,196.65
TSLP-AR25-064-024-05,AR25-064,AR25-064-024,7/7/2025 11:33,5,13.73,13.57,98.8,16.03,329,3.93,0.61,7.01,1,5.41,0.51,3.98,110.1,14.5,47.9,50.5,7.09,862.0627,40,7.1,6.95,7.25,35,0,0,192.01
TSLP-AR25-064-024-06,AR25-064,AR25-064-024,7/8/2025 10:15,6,17.12,16.79,98.1,15.4,304,3.71,0.58,4.64,0.59,4.94,0.04,3.53,109.7,19.8,48.1,46.7,7.22,,40,7.1,6.95,7.25,35,9.8,0.051314274,190.98
TSLP-AR25-064-024-07,AR25-064,AR25-064-024,7/9/2025 10:33,7,17.31,16.79,97,16.36,367,5.26,0.52,9.39,1.33,6.13,0.07,2.66,117.1,14.2,41.3,33.3,7.14,,40,7.1,6.95,7.25,35,0,0,196.11
TSLP-AR25-064-024-08,AR25-064,AR25-064-024,7/10/2025 10:21,8,16.89,16.14,95.6,17.15,328,5.19,0.51,5.43,0.82,5.51,0.07,2.13,116.8,16.4,41.5,26.2,7.2,2896.545,40,7.1,6.95,7.25,35,9.8,0.050264143,194.97
TSLP-AR25-064-024-09,AR25-064,AR25-064-024,7/11/2025 10:27,9,16.54,15.81,95.6,17.92,387,6.15,0.47,9.39,6.42,1.72,0.09,1.88,125.9,12.1,32.6,21,7.17,3401.835,40,7.1,6.95,7.25,35,0,0,199.95
TSLP-AR25-064-024-10,AR25-064,AR25-064-024,7/12/2025 10:24,10,17.84,16.86,94.5,17.96,358,6.77,0.45,5.09,1.15,6,0.07,1.78,124,12.6,30.7,24,7.22,4548.105,40,7.1,6.95,7.25,35,8.8,0.044708632,196.83
TSLP-AR25-064-024-11,AR25-064,AR25-064-024,7/13/2025 10:37,11,16.73,15.12,90.4,18.61,379,7.32,0.43,5.82,1.65,6.5,0.07,1.72,126.3,10.5,27.3,22.6,7.19,5330.43,40,7.1,6.95,7.25,35,0,0,202.43
TSLP-AR25-064-024-12,AR25-075,AR25-075-001,7/14/2025 11:39,12,16.03,14.34,89.5,18.65,346,8.19,0.45,1.94,1.06,6.46,0.06,1.89,131.4,13.5,33.3,23,7.21,6248.31,40,7.1,6.95,7.25,35,7.8,0.039136979,199.3
TSLP-AR25-064-024-13,AR25-075,AR25-075-001,7/15/2025 13:21,13,16.66,14.91,89.5,18.71,405,9.12,0.44,8.09,1.88,8.8,0.02,1.44,136.9,10,30.1,21.8,7.13,6645.63,40,7.1,6.95,7.25,35,0,0,203.92
TSLP-AR25-064-024-14,AR25-075,AR25-075-001,7/16/2025 7:23,14,17.1926,15.2511,88.7,18.73,387,9.43,0.44,4.57,7.78,1.9,0.07,1.64,133.3,11.1,30.7,26,7.16,7438.515,40,7.1,6.95,7.25,35,0,0,199.91
TSLP-AR25-075-001-00,AR25-075,AR25-075-001,8/27/2025 15:17,0,1.08,1.05,97.3,14.72,316,0.75,0.72,8.22,1.46,2.69,0.16,6.88,106.2,12.6,7.1,131,7.85,81.7365,,7.1,6.95,7.25,36.5,0,0,
TSLP-AR25-075-001-01,AR25-075,AR25-075-001,8/28/2025 7:06,1,1.39,1.36,98,15.34,323,0.92,0.7,7.87,1.25,2.53,0.37,6.85,104.3,19,36.2,111.1,7.32,80.56441,,7.1,6.95,7.25,36.5,0,0,
TSLP-AR25-075-001-02,AR25-075,AR25-075-001,8/29/2025 7:07,2,2.92,2.87,98.4,15.26,312,1.1,0.69,6.9,1.09,2.9,0.62,6.49,102.9,15.4,42.2,79.3,7.17,81.23055,,7.1,6.95,7.25,36.5,0,0,
TSLP-AR25-075-001-03,AR25-075,AR25-075-001,8/30/2025 7:01,3,5.94,5.86,98.7,15.01,302,1.56,0.69,5.93,0.93,3.37,0.89,6.1,103.3,6,15.2,79.6,7.2,149.8157,,7.1,6.95,7.25,36.5,7.68,0.0384,
TSLP-AR25-075-001-04,AR25-075,AR25-075-001,8/31/2025 9:32,4,10.99,10.8,98.3,15,362,3.06,0.65,10.44,1.14,4.8,0.97,5.2,110.4,3.8,17.4,68.6,6.94,,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-001-05,AR25-075,AR25-075-001,9/1/2025 7:06,5,13.87,13.62,98.2,14.94,343,4.04,0.65,8.81,1.32,5.41,0.64,4.52,110.5,12.6,38.5,60.7,7.12,692.449,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-001-06,AR25-075,AR25-075-001,9/2/2025 7:01,6,16.07,15.54,96.7,15.43,310,3.79,0.62,6.33,1.04,5.75,0.13,3.66,110.4,17.2,40.6,28.4,7.23,1225.556,,7.1,6.95,7.25,35,9.64,0.0482,
TSLP-AR25-075-001-07,AR25-075,AR25-075-001,9/3/2025 7:01,7,17.43,16.76,96.2,16.45,368,5.43,0.57,11.05,,,0.15,2.76,114.5,15.4,43.3,38,7.16,1422.925,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-001-08,AR25-075,AR25-075-001,9/4/2025 7:01,8,18.26,17.63,96.6,16.98,333,6.44,0.59,7.11,,,0.03,2.28,117.7,16.8,40.3,21.1,7.22,2676.81,,7.1,6.95,7.25,35,9.64,0.0482,
TSLP-AR25-075-001-09,AR25-075,AR25-075-001,9/5/2025 7:06,9,17.3,16.71,96.6,17.74,387,,0.55,10.73,,,0.06,1.87,,12.4,30,23,7.22,3310.155,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-001-10,AR25-075,AR25-075-001,9/6/2025 7:09,10,18.31,17.45,95.3,17.93,351,8.33,0.49,7.01,1.3,6.51,0,1.57,123.1,13.4,31.8,28.4,7.23,4058.445,,7.1,6.95,7.25,35,8.66,0.0433,
TSLP-AR25-075-001-11,AR25-075,AR25-075-001,9/7/2025 7:08,11,17.56,16.44,93.6,18.33,401,8.68,0.46,9.4,1.74,8.17,0.09,1.52,130.7,9.8,25.8,10.1,7.18,4951.11,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-001-12,AR25-075,AR25-075-002,9/8/2025 7:07,12,18.41,16.98,92.2,17.97,367,9.17,0.46,5.31,1.24,7.72,0.07,1.68,129.9,10.9,25.5,16.3,7.24,5535.45,,7.1,6.95,7.25,35,7.68,0.0384,
TSLP-AR25-075-001-13,AR25-075,AR25-075-002,9/9/2025 7:03,13,18.44,16.62,90.1,18.25,407,9.68,0.46,7.7,2.08,8.61,0.16,1.87,133,9.8,26.5,15.4,7.17,6232.65,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-001-14,AR25-075,AR25-075-002,9/10/2025 8:39,14,19.34,16.73,86.5,17.65,379,10.07,0.44,3.09,1.79,8.17,0.05,2.07,135.4,10.1,24.1,22.4,7.23,7122.195,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-002-00,AR25-075,AR25-075-002,8/27/2025 15:22,0,1.11,1.09,97.8,14.88,322,0.76,0.71,8.23,1.35,2.58,0.13,6.95,104.5,12.9,7.6,129.5,7.84,81.03329,,7.1,6.95,7.25,36.5,0,0,
TSLP-AR25-075-002-01,AR25-075,AR25-075-002,8/28/2025 7:13,1,1.5,1.48,98.3,15.61,325,0.93,0.71,7.74,1.23,2.53,0.37,6.83,105.2,18.8,34.7,101.3,7.34,80.46915,,7.1,6.95,7.25,36.5,0,0,
TSLP-AR25-075-002-02,AR25-075,AR25-075-002,8/29/2025 7:13,2,3.1,3.06,98.7,15.21,316,1.13,0.7,6.97,1.08,2.9,0.67,6.62,104.8,15.1,42.8,91.5,7.15,83.88,,7.1,6.95,7.25,36.5,0,0,
TSLP-AR25-075-002-03,AR25-075,AR25-075-002,8/30/2025 7:06,3,6.29,6.16,97.9,14.93,305,1.6,0.69,5.8,0.96,3.09,0.94,6.08,103.7,7.4,21.1,81.4,7.15,152.5409,,7.1,6.95,7.25,36.5,7.68,0.0384,
TSLP-AR25-075-002-04,AR25-075,AR25-075-002,8/31/2025 7:08,4,10.88,10.65,97.9,14.93,359,3.12,0.64,9.97,1.01,4.83,1.02,5.11,110.1,3.9,17.4,68.5,6.96,,,7.1,6.95,7.25,36.5,0,0,
TSLP-AR25-075-002-05,AR25-075,AR25-075-002,9/1/2025 7:13,5,14.84,14.51,97.8,15,336,4.13,0.64,8.17,1.22,5.55,0.73,4.38,111.6,12,38.5,46.2,7.1,796.3831,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-002-06,AR25-075,AR25-075-002,9/2/2025 7:06,6,18.05,17.4,96.4,14.93,302,3.34,0.62,5.4,0.79,5.71,0.12,3.47,112.5,18.1,41.8,26.3,7.24,1331.395,,7.1,6.95,7.25,35,9.64,0.0482,
TSLP-AR25-075-002-07,AR25-075,AR25-075-002,9/3/2025 7:06,7,20.68,19.96,96.5,15.93,365,5.1,0.55,9.69,,,0.08,2.58,117.4,15.4,40.3,42.1,7.19,1619.16,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-002-08,AR25-075,AR25-075-002,9/4/2025 10:19,8,21.31,20.68,97,16.49,411,4.8,,12.76,1.07,7.18,0.12,1.69,128.6,14.7,36.3,29.4,7.21,2859.615,,7.1,6.95,7.25,35,9.64,0.0482,
TSLP-AR25-075-002-09,AR25-075,AR25-075-002,9/5/2025 7:15,9,20.77,19.98,96.2,17.27,373,,0.55,8.83,,,0.04,1.59,,14.2,31.4,12.5,7.26,3693.885,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-002-10,AR25-075,AR25-075-002,9/6/2025 7:16,10,20.63,19.46,94.3,17.47,339,6.79,0.49,4.62,1.18,6.24,0,1.39,127.9,15.7,34.3,20.2,7.27,4575.015,,7.1,6.95,7.25,35,8.66,0.0433,
TSLP-AR25-075-002-11,AR25-075,AR25-075-002,9/7/2025 7:16,11,19.65,18.43,93.8,17.83,385,7.43,0.46,7.09,1.6,7.69,0.06,1.34,134.5,11.2,25.6,9.7,7.24,5519.34,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-002-12,AR25-075,AR25-075-002,9/8/2025 7:18,12,19.98,18.39,92,17.45,350,7.94,0.47,2.82,1.01,7.07,0.06,1.55,132.4,14.2,30.8,43.3,7.27,6075.42,,7.1,6.95,7.25,35,7.68,0.0384,
TSLP-AR25-075-002-13,AR25-075,AR25-075-002,9/9/2025 7:09,13,20.53,18.65,90.8,17.72,390,8.51,0.45,4.74,1.5,8.25,0.11,1.74,138.6,11.1,26.6,13,7.22,6475.575,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-002-14,AR25-075,AR25-075-003,9/10/2025 6:06,14,21.61,18.87,87.3,17.23,367,8.98,0.44,1.97,1.22,7.86,0.09,1.92,137.7,12,26.8,46.9,7.26,7195.17,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-002-15,AR25-075,AR25-075-003,9/11/2025 6:01,15,19.64,16.62,84.6,18.26,368,12.17,0.47,0.26,0.81,7.4,0.11,4.89,141.4,16.6,36.1,76.9,7.27,7703.91,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-002-16,AR25-075,AR25-075-003,9/12/2025 6:01,16,18.83,1.63,,17.98,399,13.88,0.43,6.02,0.67,7.57,0.16,6.15,136.4,13.8,29.2,150.3,7.28,7626.99,,7.1,6.95,7.25,35,0,0,
TSLP-AR25-075-003-00,AR25-075,AR25-075-003,8/27/2025 15:28,0,1.1,1.08,98.4,14.81,316,0.75,0.7,8.08,1.38,2.49,0.14,6.85,102.9,12.8,7.6,130.1,7.83,76.9164,,7.1,6.95,7.25,36.5,0,0,
TSLP-AR25-075-003-01,AR25-075,AR25-075-003,8/28/2025 7:19,1,1.46,1.44,98.8,15.44,318,0.97,0.7,7.8,1.25,2.53,0.43,6.82,104.4,18.7,37.2,92.3,7.31,80.2644,,7.1,6.95,7.25,36.5,0,0,
TSLP-AR25-075-003-02,AR25-075,AR25-075-003,8/29/2025 7:20,2,3.41,3.33,97.9,15.12,313,1.16,0.7,6.95,1.06,2.78,0.73,6.58,105.1,12.5,37.4,79.3,7.13,82.1547,,7.1,6.95,7.25,36.5,0,0,
TSLP-AR25-075-003-03,AR25-075,AR25-075-003,8/30/2025 7:13,3,6.82,6.76,99.1,14.93,303,1.66,0.69,5.65,0.89,3.06,0.93,5.98,104.2,9.3,36.8,76.4,7.01,171.8841,,7.1,6.95,7.25,36.5,7.68,0.0384,
TSLP-AR25-075-003-04,AR25-075,AR25-075-003,8/31/2025 7:16,4,11.54,11.33,98.2,14.93,356,3.24,0.64,9.95,1.05,4.78,1,5.08,110.9,4.2,18.2,66.4,6.97,,,7.1,6.95,7.25,36.5,0,0,
TSLP-AR25-075-003-05,AR25-075,AR25-075-003,9/1/2025 7:20,5,14.74,14.42,97.9,15.15,331,4.08,0.63,7.78,1.19,5.53,0.6,4.23,110.4,12.6,39.1,47.7,7.11,872.9022,,7.1,6.95,7.25,35,0,0,
