,IGG,VCC,Viability,Diameter,Ammonium,Glutamate,Normalized_Bolus_Feed,Temperature,pH_setpoint
29,5967.054430244266,10.036608406239917,85.43597372510078,17.806567596109158,4.96756177154114,1.8185335836771885,0.0,35.0,7.3
30,75.02,1.5,98.60000000000001,15.440000000000001,0.73,2.79,0.0,36.5,7.3
31,41.034828876823155,3.023799091969841,98.91284811493367,15.320431232832844,1.1455292089976385,3.0716316972692415,0.0,36.5,7.3
32,69.5720020896306,4.905319520904545,99.20830706206,15.378823727850778,1.584763573445449,3.34310670580102,0.0,36.5,7.3
33,183.65256254289267,7.08691105461278,99.44742162397255,15.556408795930082,2.0465207444737987,3.8074320225380784,0.032369717,36.5,7.3
34,414.9550273645917,10.041299344794645,99.85128570396355,15.595956933189004,2.303007519183842,4.50949221895489,0.0,35.0,7.3
35,867.7825344096622,11.580888946303096,99.50349867616202,15.648841003798745,2.4737824599264715,4.260921630956097,0.0,35.0,7.3
36,1308.7086251277376,12.469967935893981,98.86857675878419,16.134893179335847,2.9863633063915915,3.8627123475744463,0.040602245,35.0,7.3
37,1771.30059729812,13.23901366746032,98.29481958291997,16.634483668391283,3.489271790318006,3.6467507952398894,0.0,35.0,7.3
38,2292.390451709296,13.193496073690909,97.10004253632763,17.284397503377537,4.153916362264801,3.7778571438690984,0.041278175,35.0,7.3
39,2862.8914281405014,13.306094087361389,96.0650339902745,17.49579759850624,4.599157741237117,4.260263132203804,0.0,35.0,7.3
40,3487.918379016778,12.928363604479994,94.46190403697342,17.63279171804606,5.063427851524886,4.736804125157338,0.037833861,35.0,7.3
41,4125.329828941714,12.83134918927394,92.96361982522167,17.434013273379847,5.272528124426618,4.915781392844622,0.0,35.0,7.3
42,4765.0246148575125,12.189367324095636,90.80781779042057,17.447262280756796,5.47059383196786,4.4800970597850736,0.034067647,35.0,7.3
43,5375.05218036632,11.517861074901624,88.53701940441266,17.459871842376717,5.345384085206789,3.433727205810727,0.0,35.0,7.3
44,5967.054430244266,10.036608406239917,85.43597372510078,17.806567596109158,4.96756177154114,1.8185335836771885,0.0,35.0,7.3
45,75.02,1.5,98.60000000000001,15.440000000000001,0.73,2.79,0.0,36.5,6.9
46,62.170458914730034,2.801270472734147,98.22359999518282,15.497018766521931,1.2257491985677138,2.701689290870525,0.0,36.5,6.9
47,95.01778761363913,4.195953602159716,97.83835117073625,15.776661738158614,1.8222676220792455,2.820459915353587,0.0,36.5,6.9
